id,book_id,member_id,loan_date,return_date,status
2776,4860,1518,2024-05-28,2024-06-12,RETURNED
2777,3957,1484,2024-07-16,,OUT
2778,1369,888,2024-12-09,2024-12-20,RETURNED
2779,1840,149,2024-05-24,2024-06-16,RETURNED
2780,25,65,2024-04-02,,OUT
2781,3867,1693,2024-08-07,2024-08-21,RETURNED
2782,236,755,2024-02-13,2024-02-21,RETURNED
2783,2324,567,2024-06-21,2024-07-21,RETURNED
2784,1458,499,2024-08-05,,OUT
2785,4637,1236,2024-09-06,2024-09-24,RETURNED
2786,2951,166,2024-03-05,,OUT
2787,561,1461,2024-03-25,2024-04-05,RETURNED
2788,2840,1234,2024-06-11,2024-07-01,RETURNED
2789,1522,1867,2024-05-06,,OUT
2790,1858,1706,2024-02-27,2024-03-22,RETURNED
2791,2200,1654,2024-03-30,2024-04-12,RETURNED
2792,305,393,2024-07-03,,OUT
2793,4604,444,2024-08-29,2024-09-05,RETURNED
2794,1991,1269,2024-02-23,2024-03-03,RETURNED
2795,4319,849,2024-01-12,2024-01-15,RETURNED
2796,2691,1318,2024-01-09,,OUT
2797,2959,630,2024-09-19,2024-10-17,RETURNED
2798,1708,1208,2024-01-21,2024-01-22,RETURNED
2799,1327,1512,2024-01-31,2024-02-23,RETURNED
2800,873,531,2024-01-30,2024-02-13,RETURNED
2801,3302,772,2024-05-21,,OUT
2802,4611,581,2024-02-06,2024-03-05,RETURNED
2803,3903,662,2024-05-31,2024-06-07,RETURNED
2804,347,1976,2024-08-26,2024-08-30,RETURNED
2805,2468,1290,2024-02-12,2024-02-28,RETURNED
2806,2995,945,2024-05-20,2024-06-14,RETURNED
2807,2170,942,2024-03-25,2024-04-22,RETURNED
2808,3557,1891,2024-07-19,,OUT
2809,619,942,2024-07-24,,OUT
2810,4045,31,2024-03-26,2024-04-15,RETURNED
2811,2128,1315,2024-02-01,,OUT
2812,4297,1360,2024-07-17,,OUT
2813,852,917,2024-03-27,,OUT
2814,3687,1393,2024-10-09,2024-10-29,RETURNED
2815,993,524,2024-12-06,2024-12-14,RETURNED
2816,2247,1880,2024-07-13,,OUT
2817,1410,513,2024-01-18,2024-01-21,RETURNED
2818,1145,102,2024-03-20,2024-04-08,RETURNED
2819,2872,734,2024-12-31,,OUT
2820,996,1632,2024-08-23,,OUT
2821,3906,1946,2024-12-19,,OUT
2822,1175,1794,2024-10-19,,OUT
2823,352,519,2024-08-21,,OUT
2824,3039,1298,2024-12-01,2024-12-27,RETURNED
2825,493,297,2024-07-31,2024-08-28,RETURNED
2826,547,636,2024-01-18,2024-01-19,RETURNED
2827,3155,1287,2024-04-13,,OUT
2828,3620,1382,2024-10-10,2024-10-28,RETURNED
2829,4926,1768,2024-08-18,,OUT
2830,2068,512,2024-11-03,2024-11-28,RETURNED
2831,319,1519,2024-01-02,2024-01-29,RETURNED
2832,4211,800,2024-08-18,2024-09-09,RETURNED
2833,163,61,2024-02-03,2024-02-11,RETURNED
2834,1650,81,2024-04-07,,OUT
2835,116,365,2024-07-02,2024-07-05,RETURNED
2836,486,1457,2024-10-13,2024-10-16,RETURNED
2837,4793,1663,2024-12-01,,OUT
2838,4981,1884,2024-01-27,2024-02-18,RETURNED
2839,2830,628,2024-01-12,,OUT
2840,3263,348,2024-07-28,2024-08-08,RETURNED
2841,4840,766,2024-02-21,2024-03-03,RETURNED
2842,1681,1236,2024-10-04,2024-10-16,RETURNED
2843,2407,1872,2024-08-18,2024-09-08,RETURNED
2844,4732,548,2024-02-17,,OUT
2845,3147,458,2024-02-23,2024-03-21,RETURNED
2846,4682,101,2024-05-05,,OUT
2847,4772,122,2024-07-27,,OUT
2848,1295,548,2024-10-07,2024-10-15,RETURNED
2849,4716,1800,2024-12-17,,OUT
2850,4250,985,2024-03-06,2024-03-20,RETURNED
2851,2634,142,2024-12-23,2024-12-31,RETURNED
2852,2461,72,2024-03-23,2024-03-25,RETURNED
2853,148,1505,2024-09-12,2024-10-05,RETURNED
2854,1542,241,2024-11-19,,OUT
2855,2987,337,2024-07-12,2024-07-25,RETURNED
2856,3760,877,2024-05-02,2024-05-28,RETURNED
2857,947,949,2024-02-07,,OUT
2858,2020,518,2024-12-30,2024-12-31,RETURNED
2859,3263,269,2024-09-15,2024-09-24,RETURNED
2860,4087,1288,2024-11-05,,OUT
2861,703,981,2024-12-30,2024-12-31,RETURNED
2862,664,1525,2024-12-13,,OUT
2863,4216,265,2024-06-05,2024-06-23,RETURNED
2864,826,1712,2024-06-16,2024-06-30,RETURNED
2865,2283,271,2024-07-23,,OUT
2866,1624,1263,2024-12-08,2024-12-17,RETURNED
2867,2900,1228,2024-02-25,,OUT
2868,3117,177,2024-05-05,,OUT
2869,2384,1472,2024-09-20,2024-10-05,RETURNED
2870,602,1881,2024-10-19,,OUT
2871,2167,782,2024-04-02,,OUT
2872,152,1499,2024-02-29,2024-03-26,RETURNED
2873,1784,1010,2024-02-28,2024-03-27,RETURNED
2874,4874,1644,2024-04-08,,OUT
2875,3254,872,2024-07-08,2024-08-01,RETURNED
2876,3372,1031,2024-07-03,,OUT
2877,3646,1553,2024-05-31,2024-06-10,RETURNED
2878,377,196,2024-12-19,,OUT
2879,1558,822,2024-08-04,2024-08-30,RETURNED
2880,2092,1497,2024-08-07,2024-08-13,RETURNED
2881,2246,1291,2024-08-07,2024-09-01,RETURNED
2882,2287,1285,2024-06-30,,OUT
2883,4707,1154,2024-08-22,,OUT
2884,4148,1175,2024-04-26,,OUT
2885,4925,534,2024-08-12,2024-09-06,RETURNED
2886,1030,494,2024-06-19,,OUT
2887,4301,1083,2024-01-24,2024-01-28,RETURNED
2888,1863,191,2024-06-04,,OUT
2889,518,1086,2024-06-20,,OUT
2890,4194,789,2024-03-20,,OUT
2891,2474,469,2024-10-18,,OUT
2892,4277,238,2024-06-30,2024-07-15,RETURNED
2893,2198,1888,2024-10-13,2024-11-03,RETURNED
2894,1539,1404,2024-02-27,2024-03-09,RETURNED
2895,4848,1774,2024-05-12,2024-05-31,RETURNED
2896,4877,582,2024-07-01,2024-07-06,RETURNED
2897,4814,1272,2024-09-19,2024-09-25,RETURNED
2898,3318,35,2024-09-07,,OUT
2899,4036,1678,2024-01-11,2024-02-06,RETURNED
2900,3626,1757,2024-06-24,,OUT
2901,2658,133,2024-12-20,2024-12-25,RETURNED
2902,144,1154,2024-08-25,,OUT
2903,3616,1533,2024-11-23,,OUT
2904,4460,574,2024-11-05,2024-12-05,RETURNED
2905,4230,390,2024-12-15,2024-12-31,RETURNED
2906,2108,490,2024-06-13,2024-07-01,RETURNED
2907,2431,1241,2024-09-09,2024-09-15,RETURNED
2908,3968,954,2024-10-22,,OUT
2909,2560,730,2024-01-26,2024-02-22,RETURNED
2910,4583,503,2024-03-14,2024-03-27,RETURNED
2911,3916,777,2024-05-15,,OUT
2912,4381,1766,2024-09-02,2024-09-22,RETURNED
2913,2504,1950,2024-07-22,2024-08-06,RETURNED
2914,3188,953,2024-12-24,2024-12-31,RETURNED
2915,2009,545,2024-01-18,2024-02-05,RETURNED
2916,1179,1546,2024-12-18,2024-12-20,RETURNED
2917,4999,1338,2024-08-27,,OUT
2918,2472,1307,2024-08-04,2024-08-11,RETURNED
2919,1482,312,2024-08-24,,OUT
2920,2947,1195,2024-05-25,2024-06-04,RETURNED
2921,1961,1304,2024-06-05,2024-06-09,RETURNED
2922,389,1178,2024-10-21,2024-11-03,RETURNED
2923,3405,1338,2024-05-12,2024-06-01,RETURNED
2924,3722,1457,2024-04-08,2024-05-01,RETURNED
2925,3634,1536,2024-12-16,,OUT
2926,1638,560,2024-09-13,2024-10-05,RETURNED
2927,324,44,2024-04-01,2024-04-30,RETURNED
2928,4193,107,2024-11-03,2024-12-02,RETURNED
2929,4657,69,2024-05-26,,OUT
2930,531,1398,2024-07-15,2024-08-01,RETURNED
2931,2675,171,2024-08-09,,OUT
2932,4030,1018,2024-03-20,,OUT
2933,4753,948,2024-11-13,,OUT
2934,4425,498,2024-07-28,,OUT
2935,3070,1374,2024-07-19,2024-07-27,RETURNED
2936,4960,1120,2024-03-08,,OUT
2937,696,251,2024-11-02,2024-11-19,RETURNED
2938,4239,1559,2024-03-23,,OUT
2939,3611,1332,2024-09-29,2024-10-27,RETURNED
2940,280,1100,2024-05-06,,OUT
2941,245,980,2024-07-03,,OUT
2942,3960,1768,2024-02-14,2024-03-12,RETURNED
2943,2325,343,2024-03-24,2024-04-13,RETURNED
2944,1985,895,2024-03-26,2024-04-21,RETURNED
2945,1817,471,2024-03-07,2024-03-22,RETURNED
2946,4454,1623,2024-09-24,,OUT
2947,3966,523,2024-12-12,2024-12-17,RETURNED
2948,3126,1587,2024-03-14,2024-03-29,RETURNED
2949,3670,423,2024-01-10,2024-01-17,RETURNED
2950,3508,93,2024-05-02,,OUT
2951,306,1053,2024-08-18,2024-08-30,RETURNED
2952,631,1018,2024-04-22,2024-05-12,RETURNED
2953,1089,1316,2024-01-19,2024-01-30,RETURNED
2954,588,1378,2024-09-05,2024-09-20,RETURNED
2955,702,1045,2024-10-09,2024-11-07,RETURNED
2956,3741,516,2024-10-31,,OUT
2957,1772,247,2024-09-21,2024-09-24,RETURNED
2958,462,1335,2024-12-14,2024-12-22,RETURNED
2959,795,1675,2024-11-14,,OUT
2960,4832,1494,2024-08-14,2024-08-28,RETURNED
2961,4310,452,2024-03-30,2024-04-25,RETURNED
2962,3936,34,2024-05-17,2024-06-10,RETURNED
2963,3562,1209,2024-10-13,2024-11-10,RETURNED
2964,1738,1776,2024-05-31,2024-06-27,RETURNED
2965,2736,515,2024-08-24,2024-09-21,RETURNED
2966,1080,271,2024-04-16,2024-04-23,RETURNED
2967,234,1546,2024-09-23,,OUT
2968,4496,1827,2024-10-10,2024-10-22,RETURNED
2969,3492,995,2024-08-08,2024-08-14,RETURNED
2970,155,415,2024-05-11,2024-06-02,RETURNED
2971,2001,182,2024-03-10,,OUT
2972,4496,118,2024-09-19,2024-09-20,RETURNED
2973,4590,1152,2024-09-15,2024-09-30,RETURNED
2974,503,410,2024-06-06,,OUT
2975,4268,1296,2024-01-21,2024-02-05,RETURNED
2976,3881,399,2024-09-13,2024-09-21,RETURNED
2977,2377,715,2024-04-06,2024-04-14,RETURNED
2978,2585,1213,2024-07-26,2024-08-06,RETURNED
2979,3263,1364,2024-09-13,2024-10-01,RETURNED
2980,2852,90,2024-06-12,,OUT
2981,3265,1547,2024-09-17,2024-10-13,RETURNED
2982,3011,840,2024-05-17,,OUT
2983,57,23,2024-10-17,,OUT
2984,3833,634,2024-01-23,2024-01-24,RETURNED
2985,3556,1314,2024-04-24,2024-05-03,RETURNED
2986,4913,562,2024-10-08,2024-10-10,RETURNED
2987,1915,1954,2024-02-21,,OUT
2988,2018,1067,2024-04-06,2024-05-02,RETURNED
2989,3831,557,2024-03-26,2024-04-24,RETURNED
2990,2194,351,2024-09-27,2024-09-30,RETURNED
2991,3597,1285,2024-09-10,2024-09-24,RETURNED
2992,2693,816,2024-06-18,2024-07-11,RETURNED
2993,4815,1417,2024-03-04,2024-03-17,RETURNED
2994,2697,1907,2024-05-13,2024-06-09,RETURNED
2995,3556,482,2024-07-12,2024-07-14,RETURNED
2996,2100,671,2024-08-18,2024-09-16,RETURNED
2997,2775,187,2024-08-12,,OUT
2998,2358,1182,2024-07-04,,OUT
2999,3102,175,2024-07-16,,OUT
3000,2016,286,2024-04-02,2024-04-15,RETURNED
3001,3577,520,2024-03-30,2024-04-25,RETURNED
3002,2715,145,2024-10-24,2024-11-08,RETURNED
3003,3531,285,2024-02-18,2024-03-17,RETURNED
3004,1069,1924,2024-07-20,2024-07-28,RETURNED
3005,13,655,2024-09-01,,OUT
3006,4736,1553,2024-02-23,2024-03-19,RETURNED
3007,3894,1032,2024-11-20,2024-12-04,RETURNED
3008,1748,613,2024-04-02,2024-04-10,RETURNED
3009,1660,287,2024-04-16,2024-05-08,RETURNED
3010,1963,731,2024-08-11,,OUT
3011,1731,962,2024-02-18,,OUT
3012,678,1695,2024-09-17,2024-10-15,RETURNED
3013,43,1987,2024-07-24,,OUT
3014,2893,612,2024-01-16,2024-02-10,RETURNED
3015,4168,361,2024-04-14,2024-05-11,RETURNED
3016,506,134,2024-02-10,,OUT
3017,1404,864,2024-07-07,2024-07-10,RETURNED
3018,1114,1098,2024-11-25,2024-12-13,RETURNED
3019,2274,1042,2024-02-06,2024-03-07,RETURNED
3020,3909,206,2024-06-08,2024-06-21,RETURNED
3021,1919,1246,2024-08-31,,OUT
3022,108,401,2024-06-18,2024-07-13,RETURNED
3023,1369,1283,2024-10-18,2024-10-20,RETURNED
3024,4882,825,2024-06-18,,OUT
3025,3801,965,2024-03-18,2024-03-25,RETURNED
3026,4322,1450,2024-04-14,,OUT
3027,773,1995,2024-02-26,2024-03-05,RETURNED
3028,769,1074,2024-10-02,,OUT
3029,3126,720,2024-12-30,2024-12-31,RETURNED
3030,2270,1881,2024-03-19,2024-04-05,RETURNED
3031,4569,161,2024-08-03,2024-08-13,RETURNED
3032,2915,465,2024-08-28,2024-09-01,RETURNED
3033,2097,223,2024-10-12,2024-10-14,RETURNED
3034,728,1970,2024-05-02,2024-05-08,RETURNED
3035,2958,1919,2024-10-01,2024-10-05,RETURNED
3036,3379,1799,2024-09-11,,OUT
3037,1066,348,2024-08-17,2024-08-21,RETURNED
3038,4798,651,2024-11-11,2024-11-25,RETURNED
3039,4129,686,2024-12-31,,OUT
3040,201,839,2024-07-11,2024-07-15,RETURNED
3041,1488,550,2024-11-10,,OUT
3042,2492,1042,2024-06-14,2024-06-19,RETURNED
3043,225,1466,2024-10-16,2024-11-07,RETURNED
3044,3488,1820,2024-01-09,2024-01-25,RETURNED
3045,4133,527,2024-12-23,2024-12-30,RETURNED
3046,4299,1156,2024-04-10,2024-05-03,RETURNED
3047,2489,322,2024-12-04,2024-12-21,RETURNED
3048,555,179,2024-03-10,2024-03-31,RETURNED
3049,3413,325,2024-10-25,2024-11-01,RETURNED
3050,4470,1680,2024-03-18,2024-04-02,RETURNED
3051,3662,1000,2024-10-03,2024-10-30,RETURNED
3052,4065,414,2024-03-04,2024-03-15,RETURNED
3053,110,473,2024-06-27,2024-07-06,RETURNED
3054,2029,500,2024-10-23,2024-11-21,RETURNED
3055,220,1682,2024-11-28,2024-12-05,RETURNED
3056,4801,904,2024-09-27,2024-10-10,RETURNED
3057,1856,5,2024-05-14,2024-05-29,RETURNED
3058,2379,215,2024-10-31,2024-11-17,RETURNED
3059,3248,829,2024-05-02,,OUT
3060,4328,419,2024-07-19,2024-08-02,RETURNED
3061,1987,1374,2024-12-14,,OUT
3062,2400,1790,2024-10-30,,OUT
3063,3792,1578,2024-01-22,2024-02-17,RETURNED
3064,4001,774,2024-10-11,,OUT
3065,3403,961,2024-01-18,,OUT
3066,395,402,2024-09-30,,OUT
3067,112,889,2024-11-12,2024-11-13,RETURNED
3068,2029,649,2024-06-30,2024-07-24,RETURNED
3069,631,791,2024-08-18,2024-08-20,RETURNED
3070,65,889,2024-10-15,,OUT
3071,1392,1931,2024-02-22,2024-03-10,RETURNED
3072,158,437,2024-12-04,,OUT
3073,1783,131,2024-01-08,,OUT
3074,2041,1648,2024-09-17,2024-10-05,RETURNED
3075,1318,1234,2024-11-24,2024-12-07,RETURNED
3076,3352,352,2024-11-06,,OUT
3077,961,1170,2024-02-23,2024-02-29,RETURNED
3078,3444,906,2024-06-29,2024-07-07,RETURNED
3079,4435,400,2024-08-29,2024-09-22,RETURNED
3080,2633,977,2024-11-01,2024-11-24,RETURNED
3081,4160,1011,2024-12-10,2024-12-31,RETURNED
3082,1941,613,2024-07-22,2024-08-11,RETURNED
3083,1958,1259,2024-02-20,2024-03-19,RETURNED
3084,1130,233,2024-12-21,,OUT
3085,3727,1160,2024-06-09,2024-06-16,RETURNED
3086,4482,861,2024-10-28,,OUT
3087,294,1579,2024-05-05,2024-05-31,RETURNED
3088,3023,1514,2024-05-13,2024-05-18,RETURNED
3089,4238,1177,2024-07-10,2024-07-19,RETURNED
3090,1133,242,2024-03-04,2024-03-28,RETURNED
3091,4212,709,2024-07-12,,OUT
3092,3970,1799,2024-09-18,,OUT
3093,2407,1805,2024-10-13,2024-11-08,RETURNED
3094,4117,1207,2024-11-24,2024-12-20,RETURNED
3095,85,319,2024-10-29,,OUT
3096,4309,1541,2024-02-11,2024-03-10,RETURNED
3097,293,940,2024-11-27,2024-12-02,RETURNED
3098,4651,550,2024-10-10,2024-11-08,RETURNED
3099,1680,136,2024-09-25,,OUT
3100,295,1814,2024-09-07,2024-10-06,RETURNED
3101,4009,508,2024-09-10,2024-10-07,RETURNED
3102,4116,1696,2024-08-16,,OUT
3103,4860,1320,2024-07-21,,OUT
3104,4311,589,2024-05-05,2024-05-30,RETURNED
3105,1474,359,2024-01-15,,OUT
3106,2433,580,2024-01-20,2024-01-24,RETURNED
3107,2048,1010,2024-03-25,2024-04-17,RETURNED
3108,3868,896,2024-05-06,,OUT
3109,787,1400,2024-06-11,,OUT
3110,2038,835,2024-07-20,2024-08-15,RETURNED
3111,1938,47,2024-08-09,2024-09-03,RETURNED
3112,663,1663,2024-04-16,,OUT
3113,2106,1946,2024-04-26,2024-05-20,RETURNED
3114,3239,463,2024-12-04,,OUT
3115,2342,908,2024-07-18,,OUT
3116,1355,635,2024-01-17,2024-02-15,RETURNED
3117,4905,1375,2024-04-14,2024-05-03,RETURNED
3118,2698,1405,2024-05-30,,OUT
3119,2213,996,2024-12-03,2024-12-31,RETURNED
3120,4805,508,2024-03-28,2024-04-22,RETURNED
3121,460,1035,2024-03-08,2024-03-18,RETURNED
3122,4260,1297,2024-10-12,2024-10-21,RETURNED
3123,3387,1187,2024-06-14,2024-07-06,RETURNED
3124,2196,1011,2024-03-03,,OUT
3125,3307,1340,2024-09-21,2024-10-18,RETURNED
3126,1561,845,2024-10-13,,OUT
3127,4225,138,2024-02-11,2024-03-04,RETURNED
3128,624,1831,2024-01-02,,OUT
3129,656,675,2024-07-30,,OUT
3130,4569,1515,2024-04-16,,OUT
3131,1029,465,2024-05-21,,OUT
3132,4986,338,2024-07-15,,OUT
3133,3923,788,2024-11-28,2024-12-09,RETURNED
3134,104,133,2024-09-26,,OUT
3135,3691,1306,2024-09-05,,OUT
3136,3058,699,2024-12-07,2024-12-23,RETURNED
3137,939,542,2024-04-19,2024-05-15,RETURNED
3138,3548,1157,2024-02-19,2024-02-22,RETURNED
3139,2631,1247,2024-12-09,,OUT
3140,2312,1957,2024-07-13,,OUT
3141,3319,264,2024-08-28,,OUT
3142,1739,1906,2024-12-11,2024-12-27,RETURNED
3143,2494,857,2024-07-26,2024-08-21,RETURNED
3144,1890,623,2024-12-31,2024-12-31,RETURNED
3145,3783,644,2024-03-24,,OUT
3146,1412,1554,2024-06-07,2024-06-21,RETURNED
3147,1638,219,2024-12-05,2024-12-13,RETURNED
3148,2240,414,2024-04-23,2024-05-11,RETURNED
3149,766,387,2024-03-19,,OUT
3150,873,882,2024-01-12,2024-01-17,RETURNED
3151,3153,696,2024-01-16,2024-02-13,RETURNED
3152,232,440,2024-07-27,2024-07-28,RETURNED
3153,3316,1633,2024-10-28,2024-11-03,RETURNED
3154,2918,1390,2024-08-24,,OUT
3155,555,259,2024-02-25,,OUT
3156,1506,1545,2024-07-12,2024-08-08,RETURNED
3157,2508,309,2024-09-07,,OUT
3158,3269,79,2024-12-14,2024-12-28,RETURNED
3159,2141,945,2024-09-07,2024-09-20,RETURNED
3160,1714,715,2024-05-21,,OUT
3161,2059,896,2024-10-31,2024-11-20,RETURNED
3162,2513,1466,2024-09-24,,OUT
3163,3982,129,2024-09-20,,OUT
3164,4575,1022,2024-09-24,2024-10-21,RETURNED
3165,3964,940,2024-01-18,2024-01-31,RETURNED
3166,1578,382,2024-11-09,2024-11-14,RETURNED
3167,1712,912,2024-04-08,,OUT
3168,1683,716,2024-02-29,2024-03-25,RETURNED
3169,1277,1512,2024-04-27,2024-05-20,RETURNED
3170,2630,1619,2024-06-02,,OUT
3171,1504,589,2024-01-06,2024-01-19,RETURNED
3172,1997,281,2024-09-21,,OUT
3173,1276,1964,2024-12-12,2024-12-29,RETURNED
3174,1439,970,2024-01-02,2024-01-19,RETURNED
3175,3349,1863,2024-12-06,2024-12-18,RETURNED
3176,341,1495,2024-03-24,,OUT
3177,1797,865,2024-01-25,2024-02-07,RETURNED
3178,4601,1805,2024-04-24,2024-04-27,RETURNED
3179,3895,556,2024-11-21,2024-12-17,RETURNED
3180,3971,531,2024-05-25,2024-06-13,RETURNED
3181,4508,1107,2024-03-01,2024-03-24,RETURNED
3182,4582,1417,2024-10-09,,OUT
3183,2500,1026,2024-12-30,,OUT
3184,1491,1505,2024-07-09,2024-07-19,RETURNED
3185,630,256,2024-10-13,2024-11-08,RETURNED
3186,3282,713,2024-09-01,2024-09-02,RETURNED
3187,4529,1831,2024-03-24,2024-04-10,RETURNED
3188,1929,531,2024-08-07,2024-08-27,RETURNED
3189,6,771,2024-11-05,,OUT
3190,2917,1345,2024-07-15,2024-07-22,RETURNED
3191,1590,656,2024-03-19,,OUT
3192,1494,862,2024-02-08,,OUT
3193,1528,781,2024-09-20,2024-10-13,RETURNED
3194,2599,1316,2024-08-06,,OUT
3195,368,878,2024-07-11,2024-07-18,RETURNED
3196,1379,839,2024-06-11,,OUT
3197,3131,469,2024-06-11,2024-06-27,RETURNED
3198,1576,1360,2024-03-08,,OUT
3199,2399,373,2024-11-07,,OUT
3200,21,1983,2024-12-19,,OUT
3201,3440,1539,2024-07-23,2024-08-13,RETURNED
3202,2089,1957,2024-06-10,2024-06-16,RETURNED
3203,3549,1032,2024-01-14,2024-02-09,RETURNED
3204,3806,1722,2024-04-27,,OUT
3205,4675,96,2024-10-20,2024-10-26,RETURNED
3206,1766,1778,2024-04-22,2024-05-18,RETURNED
3207,2088,688,2024-05-18,2024-06-17,RETURNED
3208,1479,373,2024-12-28,,OUT
3209,2643,210,2024-10-24,2024-11-09,RETURNED
3210,2577,1004,2024-09-09,2024-09-23,RETURNED
3211,4099,122,2024-05-20,,OUT
3212,952,1598,2024-01-06,,OUT
3213,71,1855,2024-08-07,2024-08-11,RETURNED
3214,4496,353,2024-04-17,2024-05-04,RETURNED
3215,3488,418,2024-07-21,,OUT
3216,4463,911,2024-10-09,2024-10-12,RETURNED
3217,2195,1445,2024-09-23,2024-10-13,RETURNED
3218,2476,572,2024-10-17,2024-10-23,RETURNED
3219,3366,776,2024-07-18,2024-07-30,RETURNED
3220,3829,118,2024-12-04,2024-12-31,RETURNED
3221,1241,1821,2024-12-21,2024-12-31,RETURNED
3222,4940,245,2024-06-08,2024-06-25,RETURNED
3223,87,527,2024-01-23,2024-01-27,RETURNED
3224,1246,993,2024-04-23,,OUT
3225,3005,97,2024-12-31,2024-12-31,RETURNED
3226,3136,1437,2024-04-06,2024-05-06,RETURNED
3227,4343,606,2024-09-01,2024-09-15,RETURNED
3228,1413,437,2024-07-19,,OUT
3229,4269,1051,2024-03-18,2024-04-07,RETURNED
3230,3085,1338,2024-01-30,2024-02-07,RETURNED
3231,2607,1694,2024-08-29,2024-09-26,RETURNED
3232,3134,838,2024-11-03,2024-11-23,RETURNED
3233,2432,504,2024-06-15,2024-07-11,RETURNED
3234,2930,1830,2024-12-19,2024-12-23,RETURNED
3235,1877,1199,2024-06-01,2024-06-12,RETURNED
3236,4870,626,2024-04-27,,OUT
3237,3168,925,2024-08-23,2024-09-08,RETURNED
3238,1862,935,2024-02-04,2024-02-10,RETURNED
3239,4095,404,2024-04-23,2024-05-14,RETURNED
3240,422,1645,2024-08-07,,OUT
3241,3915,1931,2024-08-13,,OUT
3242,720,131,2024-11-18,,OUT
3243,3276,1215,2024-05-21,2024-06-06,RETURNED
3244,552,346,2024-08-09,2024-08-23,RETURNED
3245,451,964,2024-04-16,2024-04-20,RETURNED
3246,2071,1806,2024-01-15,2024-02-04,RETURNED
3247,53,873,2024-09-15,,OUT
3248,1332,894,2024-03-15,,OUT
3249,888,1481,2024-03-26,,OUT
3250,102,1794,2024-09-27,2024-10-03,RETURNED
3251,136,1032,2024-10-06,,OUT
3252,1941,472,2024-12-22,2024-12-29,RETURNED
3253,3124,1082,2024-07-06,2024-07-08,RETURNED
3254,1113,1362,2024-05-12,,OUT
3255,4414,885,2024-06-10,2024-06-18,RETURNED
3256,3536,601,2024-01-02,,OUT
3257,3145,1008,2024-06-13,,OUT
3258,4908,1533,2024-02-19,2024-03-20,RETURNED
3259,4615,1431,2024-08-19,,OUT
3260,2609,651,2024-11-30,,OUT
3261,122,600,2024-09-07,2024-09-28,RETURNED
3262,4838,90,2024-07-02,2024-07-14,RETURNED
3263,1147,1189,2024-06-19,2024-06-25,RETURNED
3264,3221,400,2024-07-08,2024-07-17,RETURNED
3265,1645,1879,2024-05-20,,OUT
3266,238,951,2024-06-27,2024-07-26,RETURNED
3267,3226,798,2024-02-07,,OUT
3268,141,1755,2024-07-27,2024-07-31,RETURNED
3269,4850,652,2024-07-16,2024-07-23,RETURNED
3270,754,1628,2024-09-29,2024-10-04,RETURNED
3271,1172,546,2024-09-09,2024-09-16,RETURNED
3272,509,787,2024-10-15,2024-10-20,RETURNED
3273,191,1471,2024-06-24,2024-07-06,RETURNED
3274,2407,1361,2024-04-13,2024-04-19,RETURNED
3275,4441,380,2024-10-30,,OUT
3276,4418,78,2024-01-08,,OUT
3277,2539,197,2024-12-29,,OUT
3278,2729,1833,2024-06-06,,OUT
3279,2569,1048,2024-01-20,2024-01-23,RETURNED
3280,1546,258,2024-07-18,,OUT
3281,1767,1976,2024-10-26,2024-11-04,RETURNED
3282,3939,64,2024-11-15,2024-12-06,RETURNED
3283,3365,1290,2024-12-25,2024-12-31,RETURNED
3284,1428,1423,2024-12-03,2024-12-15,RETURNED
3285,3063,1871,2024-03-28,2024-04-27,RETURNED
3286,4931,1564,2024-04-11,2024-04-17,RETURNED
3287,2825,620,2024-09-14,2024-10-13,RETURNED
3288,42,237,2024-11-18,2024-11-26,RETURNED
3289,692,936,2024-12-16,,OUT
3290,4119,1863,2024-09-07,,OUT
3291,768,1613,2024-09-26,2024-10-26,RETURNED
3292,3601,1117,2024-07-14,2024-08-09,RETURNED
3293,150,933,2024-09-13,,OUT
3294,221,784,2024-06-24,2024-07-13,RETURNED
3295,1788,1287,2024-09-28,2024-10-08,RETURNED
3296,1958,649,2024-12-02,2024-12-22,RETURNED
3297,3694,412,2024-12-22,2024-12-31,RETURNED
3298,670,165,2024-06-24,2024-07-20,RETURNED
3299,1213,521,2024-02-15,,OUT
3300,3951,913,2024-11-01,,OUT
3301,2693,1111,2024-11-17,2024-11-24,RETURNED
3302,208,1869,2024-10-20,2024-11-15,RETURNED
3303,1165,334,2024-08-11,2024-08-24,RETURNED
3304,2989,1948,2024-11-24,2024-12-18,RETURNED
3305,1932,1839,2024-12-02,2024-12-19,RETURNED
3306,928,1813,2024-05-17,,OUT
3307,1563,378,2024-10-10,2024-10-22,RETURNED
3308,2780,923,2024-11-04,,OUT
3309,464,676,2024-04-06,2024-04-22,RETURNED
3310,4598,1556,2024-06-10,2024-07-08,RETURNED
3311,1375,313,2024-03-29,2024-04-10,RETURNED
3312,1778,1618,2024-06-20,2024-06-29,RETURNED
3313,502,28,2024-07-03,2024-07-07,RETURNED
3314,2395,182,2024-01-24,2024-02-20,RETURNED
3315,4131,780,2024-09-16,2024-09-27,RETURNED
3316,3587,132,2024-12-16,,OUT
3317,2254,1473,2024-12-06,2024-12-23,RETURNED
3318,4850,812,2024-04-24,,OUT
3319,1020,264,2024-12-15,2024-12-31,RETURNED
3320,3548,923,2024-11-20,2024-12-11,RETURNED
3321,4970,989,2024-03-03,2024-03-08,RETURNED
3322,3113,434,2024-09-02,2024-09-17,RETURNED
3323,1508,984,2024-04-13,,OUT
